origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
30010340,38530631#5,13.326242755483468,1.0,3.0,44.0,188.0,522.0,1089.0,1777.0,2430.0,2962.0,3459.0,5001
131476997#2,-48500324#1,6.03882803949706,10.0,148.0,571.0,1240.0,2017.0,2693.0,3196.0,3644.0,4020.0,4306.0,5001
164719711#11,28607655,2.1947782221957874,4.0,4.0,6.0,10.0,29.0,63.0,105.0,152.0,230.0,330.0,701
27620679#0,-103271274,7.835613418474627,154.0,701.0,1643.0,2468.0,3273.0,3960.0,4462.0,4768.0,4893.0,4948.0,4994
-141760474#2,30965267,23.6699136496379,1.0,6.0,78.0,290.0,735.0,1397.0,2139.0,2787.0,3364.0,3806.0,5001
55616698#10,27898286#0,1.196992353586138,50.0,140.0,298.0,464.0,649.0,827.0,964.0,1070.0,1145.0,1187.0,1233
-121222227#1,24358810#0,9.152272536791624,23.0,107.0,359.0,758.0,1357.0,2090.0,2835.0,3511.0,4038.0,4446.0,5001
-27620985#1,27333382,1.2647759312729392,7.0,25.0,64.0,144.0,231.0,323.0,428.0,521.0,595.0,659.0,803
165557024#1,24210659#1,19.139951500326724,1.0,1.0,47.0,257.0,752.0,1478.0,2360.0,3266.0,4011.0,4493.0,5001
32601842,27920496,12.45108024940843,109.0,610.0,1457.0,2248.0,2836.0,3276.0,3617.0,3893.0,4155.0,4343.0,4977
-28663757#1,122379760#3,1.0811640879346898,11.0,48.0,108.0,172.0,220.0,267.0,311.0,337.0,340.0,340.0,340
-22897852#3,196795239#2,2.7538555980948027,2.0,7.0,9.0,16.0,18.0,21.0,25.0,32.0,33.0,42.0,180
26153682,185168219#0,2.8179524033606165,6.0,19.0,59.0,148.0,243.0,335.0,392.0,414.0,449.0,482.0,580
-26945406,24210659#1,19.30033766720127,1.0,2.0,56.0,268.0,765.0,1543.0,2482.0,3385.0,4147.0,4604.0,5001
27359083#3,572824576#0,25.41777331056267,1.0,2.0,35.0,150.0,422.0,840.0,1360.0,1974.0,2652.0,3260.0,5001
164719711#0,123974277#6,13.654209501826772,132.0,303.0,477.0,752.0,1168.0,1574.0,1982.0,2353.0,2732.0,3078.0,4974
189749281#0,-20894081#0,1.004925923564637,16.0,66.0,192.0,394.0,709.0,1026.0,1297.0,1492.0,1601.0,1681.0,1761
-367242222#1,-124809328,1.0852104948568972,2.0,3.0,6.0,13.0,35.0,76.0,135.0,210.0,257.0,288.0,353
32572650,222477863#1,29.2504938584053,6.0,26.0,73.0,167.0,297.0,454.0,647.0,898.0,1259.0,1688.0,5001
128321241#2,35306130#0,14.20493941799836,1.0,3.0,28.0,128.0,393.0,929.0,1648.0,2447.0,3187.0,3800.0,5001
27466999#0,209669189#0,1.0544011032976863,2.0,8.0,16.0,35.0,54.0,74.0,96.0,121.0,151.0,167.0,190
-283533385#2,572824576#0,24.740483988384003,1.0,1.0,35.0,171.0,497.0,1001.0,1631.0,2317.0,2975.0,3546.0,5001
27621253#2,196147276,5.870211901830492,14.0,58.0,162.0,283.0,493.0,821.0,1262.0,1821.0,2412.0,2941.0,5000
308811179#1,27797743#4,1.2740886055617109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
164719711#0,190525625,8.719766850413647,1.0,6.0,57.0,239.0,584.0,1195.0,1917.0,2674.0,3349.0,3900.0,5001
46136998#3,27249970#0,0.9306974490077397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27621366,28573808#1,6.050279304731732,7.0,43.0,123.0,245.0,422.0,715.0,1171.0,1698.0,2219.0,2747.0,5001
43129262,-103271274,1.2197953435556863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27309841#2,-27620893,0.8909106361978472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28005485#1,28326042,1.807478788759576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
809107542#6,23951330#0,2.2699807020532305,93.0,558.0,1253.0,2069.0,2798.0,3440.0,3904.0,4222.0,4460.0,4629.0,4969
32601842,27896950,14.946491578660964,128.0,388.0,830.0,1423.0,2026.0,2570.0,3060.0,3478.0,3855.0,4169.0,5000
-25699672#1,23946408#0,7.424070290197242,4.0,32.0,118.0,338.0,733.0,1271.0,1913.0,2548.0,3134.0,3625.0,5001
237797690#0,-29267812#3,16.554669102099624,1.0,1.0,9.0,84.0,322.0,758.0,1392.0,2158.0,2862.0,3498.0,5001
27799306,572824576#0,24.844934295613143,1.0,3.0,31.0,186.0,568.0,1108.0,1750.0,2395.0,3000.0,3555.0,5001
32572650,190983364#0,12.20414755930395,118.0,628.0,1468.0,2260.0,2910.0,3429.0,3819.0,4136.0,4382.0,4558.0,4996
24210659#1,76564785,4.625816026481125,22.0,37.0,44.0,49.0,51.0,194.0,779.0,1385.0,1845.0,2115.0,2525
-103271284,24391309,1.111419145490383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
184793800#0,184839820,9.595484787775325,31.0,161.0,398.0,843.0,1584.0,2382.0,3140.0,3783.0,4254.0,4549.0,4999
100877174#0,-24392129#3,8.229154281073466,94.0,281.0,561.0,800.0,1024.0,1264.0,1529.0,1846.0,2214.0,2668.0,5001
-29267812#3,-50639430,13.752471223397508,114.0,255.0,390.0,568.0,836.0,1111.0,1460.0,1875.0,2332.0,2887.0,4985
-123974277#4,182783200#1-AddedOnRampEdge,0.8497212367413924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27620698,-60684890#1,1.2836344550602188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-102613786,22762164,1.5732619175353075,14.0,87.0,268.0,579.0,875.0,1084.0,1204.0,1283.0,1313.0,1323.0,1325
128364005,197065741#0,19.16370513174265,1.0,1.0,3.0,22.0,131.0,427.0,919.0,1586.0,2245.0,2875.0,5001
-291263469,102613793,8.482798146099512,1.0,9.0,36.0,116.0,271.0,501.0,836.0,1212.0,1586.0,2035.0,5001
28769085#1,-27026597#0,13.59728371350525,1.0,5.0,28.0,124.0,447.0,1073.0,1917.0,2763.0,3517.0,4061.0,5001
164719711#0,24210659#1,17.55397883255839,58.0,232.0,511.0,880.0,1278.0,1700.0,2124.0,2561.0,3009.0,3424.0,4995
27340254#2,27339246,0.7734540266977121,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
27421168#2,33560270#1,23.957370019307955,2.0,10.0,72.0,238.0,631.0,1239.0,1924.0,2582.0,3173.0,3654.0,5001
27806541,27858592#0,1.7630080088570066,118.0,307.0,678.0,1141.0,1676.0,2153.0,2562.0,2866.0,3085.0,3233.0,3419
164719711#11,-25699672#0,2.838608726149256,10.0,59.0,143.0,250.0,383.0,526.0,622.0,678.0,709.0,735.0,743
572824576#0,25877237#2,17.561919062729647,88.0,285.0,541.0,866.0,1184.0,1534.0,1948.0,2367.0,2812.0,3274.0,4997
32601842,123974277#8,7.365416107749052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
164719711#0,128364005,1.558943041087549,3.0,4.0,6.0,8.0,11.0,19.0,24.0,33.0,41.0,42.0,42
-128321241#0,-201610347#2,13.896721351915907,1.0,2.0,17.0,75.0,344.0,797.0,1457.0,2222.0,2959.0,3604.0,5001
23339155#2,49624657#1,13.791047824392722,1.0,5.0,27.0,154.0,492.0,1017.0,1642.0,2307.0,2927.0,3418.0,5001
35427455#3,-27421963#1,1.5508183421054451,104.0,432.0,940.0,1655.0,2451.0,3218.0,3848.0,4269.0,4535.0,4696.0,4869
30966482,29470677#1,0.9489729860171184,2.0,3.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9
32601842,128167840#0,10.179414406837006,29.0,123.0,556.0,961.0,1445.0,1853.0,2275.0,2637.0,2901.0,3106.0,3605
172283663#0,27569431#0,12.505420474904753,8.0,43.0,138.0,343.0,642.0,1009.0,1483.0,2109.0,2781.0,3423.0,5001
164719711#0,124622281,7.522851873730423,19.0,92.0,221.0,465.0,833.0,1250.0,1763.0,2315.0,2815.0,3318.0,5001
51039563#1,-121962571#15,11.34623007860285,70.0,237.0,650.0,1551.0,2745.0,3628.0,4204.0,4523.0,4691.0,4805.0,4969
548344792#0,35302147#1,9.984609815672714,1.0,8.0,70.0,201.0,399.0,675.0,1043.0,1519.0,1997.0,2493.0,5001
-615138779#4,196279823,5.381142418111562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
36912583#4,239517345,1.237222632463064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-103968781,-24391388,14.19076740260472,92.0,212.0,328.0,454.0,622.0,873.0,1204.0,1683.0,2238.0,2864.0,4999
20869264,27316302,0.5280507705465476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
128364005,128321248#0,2.790854629484749,9.0,30.0,59.0,102.0,135.0,167.0,211.0,249.0,285.0,307.0,318
-49343407#0,-123974277#9,5.086373677504338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
103271274,227764344,1.1825436880138036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
681682400,146715457#0,0.5082188402685066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
121992049,107495327#2,1.1227642244262597,7.0,35.0,76.0,158.0,220.0,279.0,312.0,334.0,355.0,377.0,394
27922366,-199407135,2.249825770396532,280.0,1054.0,2049.0,3279.0,3958.0,4290.0,4442.0,4504.0,4526.0,4529.0,4533
122763953#0,-103271284,0.8998850769360673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-126855991,227764344,10.027335907676072,39.0,184.0,331.0,474.0,635.0,807.0,1028.0,1296.0,1587.0,1918.0,5001
27620559#1,50639429,7.959870394842981,89.0,507.0,1471.0,2580.0,3553.0,4207.0,4625.0,4805.0,4909.0,4961.0,4996
32572650,50639092,7.338531752529954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24210659#1,108164906,23.688926305917818,1.0,1.0,11.0,99.0,304.0,738.0,1308.0,1987.0,2728.0,3393.0,5001
-679458127,-25699672#1,16.80688581530018,1.0,1.0,4.0,23.0,94.0,322.0,746.0,1372.0,2128.0,2863.0,5001
29298899#0,20573680#0,1.4645610026813085,150.0,662.0,1243.0,1773.0,2262.0,2784.0,3250.0,3615.0,3903.0,4116.0,4578
27876033,-121997933,0.9352948830783332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-28687187,-27347061,6.290085585024065,14.0,137.0,334.0,607.0,1006.0,1520.0,2085.0,2585.0,3021.0,3456.0,5001
32572650,203040993#1,17.2034859020362,58.0,314.0,733.0,1345.0,2074.0,2809.0,3373.0,3800.0,4126.0,4410.0,5001
-51036726,-123974277#9,0.9811648603011754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32572650,128167840#0,10.188905179258107,29.0,128.0,516.0,884.0,1342.0,1715.0,2184.0,2551.0,2861.0,3135.0,3644
164719711#0,128364005,1.558943041087549,3.0,4.0,6.0,8.0,11.0,19.0,26.0,35.0,42.0,43.0,43
60684890#0,-27620785,1.4151768786421637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
23646589#0,-123974277#10,16.004524431605493,2.0,22.0,197.0,619.0,1160.0,1831.0,2484.0,3067.0,3628.0,4097.0,5001
227764344,123974277#7,1.028831706191233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
665218406#2,128321241#2,14.685760482868352,95.0,217.0,416.0,601.0,834.0,1081.0,1338.0,1646.0,1960.0,2317.0,4970
227764344,-123974278,0.8990809939238047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
54688661#2,871202165#0,1.445700606938267,0.0,28.0,123.0,383.0,855.0,1366.0,1924.0,2354.0,2639.0,2821.0,3067
-25774960,29267682#1,11.816062194877432,1.0,1.0,10.0,71.0,234.0,488.0,902.0,1372.0,1904.0,2460.0,5001
24210659#1,-47439528#2,23.5361036418978,1.0,1.0,10.0,81.0,296.0,675.0,1267.0,1949.0,2638.0,3329.0,5001
572824576#0,-27359083#2,26.302325611508813,1.0,2.0,7.0,78.0,256.0,644.0,1156.0,1788.0,2468.0,3142.0,5001
164719711#0,-179445663,1.0615060240789536,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
-23328208,132617724#1,18.745078451102763,1.0,17.0,117.0,405.0,928.0,1639.0,2469.0,3207.0,3774.0,4214.0,5001
-615138779#4,35302147#0-AddedOffRampEdge,17.956687336739357,17.0,66.0,141.0,202.0,301.0,501.0,826.0,1316.0,1934.0,2613.0,5001
572824576#0,28581759,3.277099055798589,110.0,713.0,1554.0,2223.0,2570.0,2673.0,2825.0,3020.0,3268.0,3394.0,3463
164719711#11,27898099#1,8.584687210817151,1.0,9.0,56.0,157.0,307.0,554.0,895.0,1290.0,1713.0,2185.0,5001
190502846#1,-121906079#2,1.3288376108489317,0.0,6.0,56.0,160.0,397.0,677.0,1034.0,1351.0,1628.0,1843.0,2086
-184839812#0,99310136#0,13.920545729787172,1.0,8.0,51.0,193.0,531.0,1048.0,1783.0,2692.0,3473.0,4015.0,5001
121997935#0,164719711#12,7.856838723342565,1.0,6.0,75.0,318.0,799.0,1516.0,2327.0,3078.0,3708.0,4186.0,5001
123974277#9,122763953#0,0.8955123508329746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-119227708#4,659556220,4.145116849411763,77.0,255.0,469.0,783.0,1189.0,1580.0,1959.0,2356.0,2745.0,3134.0,4710
-24224587#2,-124195103#1,9.343449603171264,11.0,48.0,220.0,487.0,932.0,1593.0,2362.0,3123.0,3726.0,4194.0,5001
-123974277#9,-24391388,0.8906640235422639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-26943108#1,25740216,16.331914119332087,1.0,1.0,4.0,17.0,97.0,313.0,746.0,1380.0,2078.0,2846.0,5001
164719711#0,222477736,18.31709136877665,22.0,104.0,252.0,477.0,734.0,1004.0,1306.0,1620.0,1944.0,2302.0,4996
232886171#6,132617717#3,18.95279269350006,4.0,34.0,161.0,470.0,1042.0,1838.0,2666.0,3402.0,3921.0,4318.0,5001
27421446#2,680652737,0.7587936357384174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
196795239#0,125733977#0,7.002660541213603,4.0,29.0,170.0,432.0,847.0,1464.0,2178.0,2822.0,3457.0,3946.0,5001
30965267,29470677#0,0.6787102729915444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-1122924583#3,184789940,19.42291448324212,1.0,1.0,4.0,26.0,192.0,527.0,1132.0,1860.0,2595.0,3242.0,5001
167578356#0,192230926,7.004148643717933,2.0,10.0,61.0,194.0,407.0,798.0,1246.0,1769.0,2343.0,2854.0,5001
60007102,20901242#0,1.3345767900951977,26.0,143.0,516.0,1021.0,1609.0,2269.0,2850.0,3271.0,3611.0,3896.0,4322
164719711#0,27864958#0,17.289518936380965,1.0,1.0,26.0,123.0,463.0,1072.0,1831.0,2596.0,3311.0,3838.0,5001
122763953#0,123974277#5,1.0078778205438033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
546592159#2,-123974278,7.154468181429712,309.0,1677.0,3260.0,4238.0,4634.0,4844.0,4907.0,4948.0,4954.0,4955.0,4964
24391309,196279823,1.335758240235713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-291263469,212517335,13.74714965794087,92.0,232.0,382.0,552.0,819.0,1056.0,1338.0,1645.0,2040.0,2470.0,4989
-123029722#1,-24392129#3,8.941752556024602,18.0,202.0,588.0,1043.0,1487.0,1902.0,2306.0,2737.0,3187.0,3652.0,4993
28605420#13,75532188#0,1.5576335290369523,2.0,5.0,6.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10
27620902,123974277#8,7.333856644193051,82.0,597.0,1403.0,2271.0,2996.0,3707.0,4282.0,4625.0,4822.0,4915.0,4995
25699643,-23906724#3,7.562799076319986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-26981266#2,35901186#0,1.1987925204377357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
45011093#0,122374404#0,5.701168111102131,61.0,234.0,424.0,676.0,899.0,1175.0,1464.0,1839.0,2264.0,2721.0,4700
157674226#0,-26665010,1.1979318711129197,1.0,3.0,20.0,30.0,38.0,86.0,113.0,143.0,194.0,303.0,559
-24391388,50639429,1.0806366100382727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27420527#2,199412756#0,0.9509404064330468,14.0,29.0,72.0,134.0,229.0,306.0,337.0,350.0,352.0,355.0,357
125889393,29470677#0,0.5703472708751566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32601842,-156555182,9.902447489116796,23.0,118.0,527.0,882.0,1360.0,1792.0,2232.0,2539.0,2772.0,2955.0,3278
112715263#0,50639430,16.166479755963255,1.0,7.0,86.0,302.0,752.0,1381.0,2033.0,2710.0,3410.0,3952.0,5001
212517335,-51036726,1.1177164328801947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-25699679#1,144074555#1,7.053177379161364,9.0,46.0,196.0,454.0,884.0,1473.0,2116.0,2720.0,3270.0,3727.0,5001
27853692#1,51036726,9.489636276457489,96.0,336.0,526.0,700.0,931.0,1111.0,1297.0,1500.0,1776.0,2062.0,4999
27359083#3,572824576#0,25.41777331056267,1.0,2.0,24.0,164.0,441.0,907.0,1454.0,2095.0,2724.0,3286.0,5001
-27466999#0,27876036,1.0599188362761465,0.0,2.0,8.0,20.0,38.0,57.0,83.0,101.0,124.0,141.0,154
164719711#0,27786214#0,3.367118978805249,25.0,158.0,460.0,900.0,1462.0,1992.0,2443.0,2786.0,3011.0,3148.0,3379
28324053,379772201,1.4132198989756428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
164719711#0,24875210#3,7.977848951941654,23.0,88.0,243.0,516.0,871.0,1329.0,1927.0,2563.0,3107.0,3610.0,5001
22818191,-184817912,11.401495860719354,58.0,171.0,406.0,786.0,1360.0,1975.0,2595.0,3257.0,3835.0,4228.0,4931
32601842,203040993#1-AddedOnRampEdge,17.224659023781417,68.0,359.0,797.0,1383.0,2122.0,2832.0,3422.0,3842.0,4154.0,4398.0,5001
32572650,-514879385,29.321295374036843,8.0,23.0,62.0,150.0,267.0,419.0,610.0,873.0,1240.0,1690.0,5001
-187233993,-27314485,1.2543507134032632,6.0,57.0,265.0,573.0,1015.0,1422.0,1850.0,2221.0,2491.0,2685.0,3071
197448006,-514879384#0,18.03890104629564,26.0,108.0,265.0,530.0,818.0,1144.0,1478.0,1826.0,2233.0,2649.0,4983
32572650,27798065#1,11.8641404563126,157.0,654.0,1563.0,2702.0,3620.0,4230.0,4560.0,4751.0,4873.0,4935.0,4990
25699643,119139806#3,6.387922877641898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
51036726,196279823,1.330992000962915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
572824576#0,28279589,0.9805285661097628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
122539286,-123974277#7,2.427787979990078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-51036726,123974277#5,1.121467650368466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27620999#4,27797743#4,1.17169768371686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
164719711#11,-548344792#1,8.929131683568011,1.0,10.0,44.0,159.0,336.0,657.0,1006.0,1413.0,1843.0,2307.0,5001
27541944#0,-123974277#10,6.94545902225953,210.0,1281.0,2730.0,3806.0,4363.0,4638.0,4765.0,4845.0,4882.0,4905.0,4914
43129262,103271274,1.140037195095681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
572824576#0,-29267682#0,17.271604501763484,75.0,260.0,502.0,784.0,1107.0,1399.0,1774.0,2154.0,2547.0,2930.0,5000
197448006,-128175890,3.685721013256215,1.0,2.0,5.0,5.0,8.0,14.0,39.0,97.0,167.0,290.0,2866
197448006,124195094#2,10.909171247078357,11.0,79.0,237.0,519.0,905.0,1366.0,1903.0,2450.0,2982.0,3424.0,5001
-24124313,136065308,1.3950012693853342,38.0,211.0,551.0,1059.0,1546.0,1845.0,1985.0,2062.0,2106.0,2127.0,2149
122371529#4,35302147#0-AddedOffRampEdge,7.684964239867923,2.0,62.0,239.0,653.0,1215.0,1832.0,2424.0,2938.0,3424.0,3813.0,5000
612775345#0,-51036726,8.199789852726788,106.0,253.0,519.0,834.0,1110.0,1300.0,1525.0,1751.0,1981.0,2300.0,5000
44626200,38530631#1,13.448831821459311,1.0,5.0,53.0,224.0,606.0,1163.0,1828.0,2445.0,3019.0,3470.0,5001
51036726,123974277#7,0.9920965005857848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27898010#8,168550938#0-AddedOnRampEdge,0.9556009546918592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-1033010509#1,51034423#0,0.9664249363521512,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
23915431#3,107495326#3,1.2716248223564557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27876026#0,27875967#1,1.372033248474685,8.0,49.0,152.0,378.0,760.0,1167.0,1549.0,1837.0,2011.0,2103.0,2205
-488010232#1,-526068367#13,1.1229522652333457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
51036726,123974277#6,1.0503533054654952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24391309,-103271284,1.0066885686244944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
572824576#0,-29267812#3,17.6864072356566,87.0,283.0,539.0,816.0,1101.0,1425.0,1803.0,2188.0,2599.0,3034.0,5000
778852387#0,27527593,2.2218838548981203,104.0,448.0,884.0,1145.0,1306.0,1422.0,1807.0,2347.0,2940.0,3408.0,4111
24210659#1,-29267812#3,17.6864072356566,85.0,283.0,510.0,789.0,1108.0,1423.0,1770.0,2107.0,2476.0,2843.0,4998
-27318431,-24391388,8.029269259263499,70.0,229.0,484.0,723.0,899.0,1130.0,1399.0,1684.0,1972.0,2382.0,5001
24186920#2,27136834#0,2.7362179158840294,33.0,343.0,1219.0,2220.0,3026.0,3660.0,4061.0,4353.0,4570.0,4727.0,4983
137226453#2,203040997#0,0.8766003514008156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-24391309,-123974277#6,1.1299760297000137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
103271274,-24391309,1.194023084964042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-161175241,-177923620#0,1.4082183683039535,18.0,140.0,371.0,813.0,1351.0,1923.0,2406.0,2754.0,3028.0,3223.0,3646
-28687166#4,27347068,6.804775201201717,6.0,125.0,402.0,767.0,1252.0,1836.0,2328.0,2795.0,3242.0,3595.0,5000
164719711#0,124622237,10.74044711138165,2.0,15.0,97.0,294.0,666.0,1220.0,1839.0,2391.0,2972.0,3437.0,5001
164719711#0,23425632,7.410314114658388,27.0,105.0,266.0,526.0,842.0,1261.0,1785.0,2340.0,2898.0,3449.0,5001
-291263469,36912583#0,8.610213084618401,3.0,7.0,43.0,104.0,236.0,464.0,805.0,1237.0,1704.0,2186.0,5001
22885521#0,-123974277#4,16.186719027491662,1.0,10.0,91.0,340.0,858.0,1463.0,2039.0,2664.0,3297.0,3874.0,5001
197448006,24210659#1,17.14710286031884,47.0,247.0,597.0,985.0,1390.0,1814.0,2256.0,2682.0,3095.0,3492.0,4940
24207458#1,28326042,1.450349098411701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
112319557#4,-51036726,9.539450105597387,27.0,155.0,326.0,432.0,606.0,789.0,1018.0,1312.0,1611.0,1935.0,5001
36806555#4,128321241#0,4.4877217714206,95.0,244.0,482.0,838.0,1276.0,1817.0,2354.0,2877.0,3405.0,3763.0,4984
222477863#0,-128321241#0,14.545509891265182,92.0,231.0,431.0,653.0,911.0,1178.0,1504.0,1807.0,2158.0,2516.0,4980
224208832,188516025#0,1.4339920096584815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27896854#1,25877237#2-AddedOnRampEdge,8.727792398944452,1.0,11.0,65.0,181.0,357.0,638.0,967.0,1360.0,1798.0,2268.0,5001
26664921#1,62281550#0,2.7201489750576746,40.0,243.0,694.0,1301.0,1919.0,2455.0,2824.0,3073.0,3214.0,3275.0,3297
-121222227#1,-23646282#1,9.244129126821887,28.0,125.0,392.0,720.0,1290.0,2033.0,2825.0,3470.0,3967.0,4339.0,5001
132617723#0,26153682,9.34116796276206,32.0,270.0,846.0,1560.0,2382.0,3051.0,3621.0,4058.0,4358.0,4576.0,4820
32572650,50639430,7.19489838347695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27333296#0,356860400#8,5.342112137414144,8.0,55.0,176.0,364.0,752.0,1268.0,1877.0,2477.0,3035.0,3520.0,5000
-26827940#5,27035259#0,1.2331462382306984,1.0,2.0,2.0,11.0,17.0,22.0,27.0,27.0,27.0,27.0,27
184839812#1,27475426#2,13.794746538945576,1.0,7.0,72.0,277.0,673.0,1345.0,2177.0,3035.0,3719.0,4241.0,5001
32572650,-222477863#1,29.25082795825981,2.0,11.0,58.0,165.0,298.0,450.0,640.0,867.0,1182.0,1614.0,5001
-190525627#2,35302147#0,7.64682161076884,2.0,10.0,139.0,467.0,1014.0,1663.0,2397.0,3106.0,3688.0,4190.0,5001
24210584#19,164719711#12,17.728497049922517,47.0,154.0,306.0,501.0,721.0,956.0,1182.0,1465.0,1751.0,2059.0,5001
197448006,514879384#0,18.04620204336485,31.0,141.0,315.0,584.0,899.0,1208.0,1528.0,1856.0,2227.0,2612.0,4981
-603411412,-27467246#1,2.9277339628103256,75.0,346.0,768.0,1258.0,1811.0,2404.0,2891.0,3346.0,3755.0,4150.0,4979
-121760891#0,27634908,5.675780913281345,9.0,177.0,810.0,1884.0,2945.0,3785.0,4397.0,4706.0,4879.0,4955.0,5001
-222477863#1,143488753#0,16.694749811052358,1.0,9.0,36.0,132.0,339.0,745.0,1246.0,1834.0,2419.0,2950.0,5001
-28686528#2,103271284,5.318631069213735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
533157557#0,137112602#3,1.25731422897913,18.0,48.0,77.0,104.0,119.0,148.0,186.0,205.0,223.0,234.0,244
32601842,-27359167,11.539991943330296,58.0,349.0,901.0,1526.0,2231.0,2912.0,3439.0,3870.0,4134.0,4329.0,4548
121562754#3,132617719#0,23.676884741799874,1.0,8.0,62.0,278.0,676.0,1285.0,1996.0,2683.0,3240.0,3688.0,5001
