origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths,theta
-119227697#2,625321643,9.14322304036041,204.0,364.0,551.0,973.0,1754.0,2607.0,3288.0,3910.0,4688.0,5614.0,9974,0.27490963626947457
-603411412,-424551716#3,4.828505400664247,6.0,25.0,116.0,320.0,722.0,1255.0,1942.0,2729.0,3666.0,4643.0,10000,0.8958323194886694
-860424997,-78411474,15.255518280674488,6.0,48.0,280.0,792.0,1769.0,3098.0,4612.0,6162.0,7512.0,8442.0,10001,0.48016871982585446
-23800711,232886171#6,1.924223511550484,98.0,745.0,2143.0,4053.0,6047.0,7561.0,8553.0,9134.0,9402.0,9532.0,9599,0.8898560781150384
95644996#1,-126146476,2.31832700480945,28.0,141.0,463.0,985.0,1549.0,2226.0,2786.0,3310.0,3702.0,4007.0,4406,0.31632322847216976
27459190#0,28096061,6.002505655655479,25.0,205.0,779.0,1604.0,2623.0,3783.0,4870.0,5864.0,6771.0,7497.0,9960,0.14496961442416664
232886171#6,100304834#0,0.7080116079121431,2.0,2.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,8,0.1636735492412291
23590149#0,236894418#0,0.6878734033450742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.177633844848562
128669220#6,124810266#0,7.584178195365825,1.0,15.0,147.0,600.0,1448.0,2650.0,3957.0,5345.0,6604.0,7586.0,10001,0.4803787047766894
225105091#1,-103271294#1,25.02819473709151,1.0,1.0,3.0,23.0,144.0,481.0,1205.0,2353.0,3656.0,4925.0,10001,0.9001879548971762
27317814,-26944473#4,12.660492056613668,1.0,1.0,16.0,104.0,450.0,1102.0,2036.0,3118.0,4175.0,5112.0,10001,0.8320997088277299
142068014#1,225105091#1,25.26919920789797,1.0,2.0,14.0,86.0,349.0,978.0,2022.0,3267.0,4556.0,5730.0,10001,0.8338786143366232
-612775345#2,217582008#5,2.6382193440530246,172.0,471.0,821.0,1461.0,2154.0,2748.0,3484.0,4287.0,5122.0,5700.0,7623,0.1335607739609783
27494708#0,-27671815,9.734744134769546,1.0,5.0,67.0,280.0,798.0,1642.0,2858.0,4226.0,5546.0,6784.0,10001,0.8491500928587626
27478669#1,86198184#0,11.293278386890654,1.0,15.0,160.0,560.0,1373.0,2539.0,3831.0,5268.0,6663.0,7796.0,10001,0.7215520270316853
32819285#0,191483812#0,4.457054200257407,5.0,35.0,134.0,313.0,529.0,765.0,1044.0,1265.0,1452.0,1569.0,1661,0.09940358662195126
28676913#0,278328412#0,1.4427821161662828,6.0,35.0,104.0,251.0,484.0,732.0,910.0,1037.0,1079.0,1104.0,1137,0.3598688657776842
28676913#0,236894418#0,1.12403143400369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.28995227206296786
199249790,122185766#0,1.6302574210168417,17.0,99.0,509.0,1103.0,1725.0,2502.0,2798.0,2923.0,2974.0,2992.0,3004,0.5195528869655971
247815600#0,24162878#0,3.708740605256376,47.0,247.0,685.0,1330.0,2151.0,3208.0,4258.0,5365.0,6433.0,7400.0,9995,0.6050448265131754
113973904,27317814,0.8189110568083168,3.0,4.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8,0.04025396756347411
-603411412,202591022#1,3.620370509103288,39.0,223.0,593.0,1066.0,1682.0,2344.0,3097.0,3804.0,4541.0,5210.0,9999,0.6615072378425827
27317814,22943369,9.221783849451684,4.0,42.0,127.0,320.0,676.0,1293.0,2077.0,3153.0,4377.0,5702.0,10001,0.5609635854817755
110699722,-424551716#3,1.311290056363894,3.0,7.0,23.0,67.0,145.0,260.0,406.0,573.0,744.0,901.0,1282,0.1600497387283649
200858515#0,278328412#0,2.644051485830216,75.0,309.0,908.0,1872.0,3028.0,4199.0,5255.0,6093.0,6794.0,7319.0,9077,0.9331811775565652
34860256#0,10142191#1,1.3850852994672649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.17002450842726105
24866085#0,126432001#2,0.5200854708530623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.09783775534734518
23914013#3,122185766#0,1.95681230369744,50.0,202.0,585.0,1474.0,2896.0,4404.0,5777.0,6884.0,7707.0,8303.0,9213,0.9987328914289958
217582008#5,757342085,5.116063356053498,4.0,28.0,70.0,172.0,374.0,661.0,1050.0,1593.0,2271.0,3148.0,10001,0.2917502776083341
-192110348#2,10142191#1,2.4601459498243217,0.0,0.0,4.0,82.0,313.0,938.0,1940.0,2977.0,3778.0,4559.0,8287,0.3225697139342371
200858512#0,22885903#1,1.4213107639406457,40.0,209.0,618.0,1429.0,2369.0,3371.0,4227.0,4794.0,5117.0,5375.0,5587,0.5059777072361455
34860256#0,26801069#2,3.9828733948417945,47.0,334.0,1060.0,2094.0,3232.0,4274.0,5074.0,5621.0,6023.0,6437.0,9998,0.702289815348223
22943369,-27671815,4.742979063174766,158.0,663.0,1314.0,1954.0,2614.0,3456.0,4430.0,5314.0,6150.0,6900.0,9067,0.2959617086123065
278328412#0,24865859#0,2.4848742308649907,13.0,355.0,1104.0,2260.0,3584.0,4815.0,6038.0,7065.0,7934.0,8554.0,9632,0.8943474790557279
28677439#0,22885424#0,4.079267640239891,11.0,136.0,539.0,1266.0,2266.0,3446.0,4638.0,5758.0,6811.0,7678.0,9997,0.7584747281160555
191483812#0,-860424997,25.31739716158491,1.0,2.0,22.0,175.0,689.0,1615.0,2848.0,4270.0,5700.0,6912.0,10001,0.8635301942936225
-603411412,26801069#2,3.994744497812879,31.0,295.0,890.0,1689.0,2635.0,3647.0,4721.0,5831.0,6883.0,7797.0,10000,0.810047449155083
-201419943#1,24865859#0,2.3712838944517043,123.0,660.0,1743.0,2973.0,4206.0,5362.0,6344.0,7182.0,7758.0,8139.0,8765,0.8286405548055724
-27671815,35741203#0,10.795999495540176,1.0,7.0,34.0,173.0,539.0,1238.0,2230.0,3397.0,4649.0,5814.0,10001,0.7429208290377308
-28676357#2,49089747#0,2.202063226075709,82.0,417.0,1090.0,2008.0,3101.0,4296.0,5361.0,6408.0,7297.0,7967.0,9637,0.9205783774854772
236894418#0,122185766#0,1.3522919722329538,9.0,51.0,187.0,399.0,663.0,835.0,967.0,1120.0,1317.0,1514.0,1770,0.34434480681703683
81754940,34860256#0,4.360503231910637,23.0,194.0,684.0,1336.0,2224.0,3209.0,4203.0,5323.0,6409.0,7426.0,9999,0.6916443651009618
-603411412,128676656#2,3.8394657099181377,33.0,240.0,678.0,1324.0,2160.0,3141.0,4163.0,5164.0,6129.0,6965.0,10000,0.740266114879296
128648701,247815600#0,3.50048994611832,76.0,894.0,2058.0,3606.0,5134.0,6431.0,7584.0,8475.0,9108.0,9490.0,9994,0.5426800178450917
-27671815,22801764#5,1.201762531245296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.06336578157454051
26785991#0,-134473594,3.639106423985067,139.0,507.0,1122.0,2003.0,3239.0,4561.0,5917.0,7042.0,7987.0,8687.0,9986,0.5903769889487517
27634237,225105091#1,24.51523761095492,1.0,2.0,15.0,69.0,228.0,571.0,1124.0,1845.0,2785.0,3863.0,10001,0.7870914035738072
10142191#1,-603411412,2.061461090704848,63.0,316.0,748.0,1208.0,1627.0,2210.0,2735.0,3205.0,3601.0,3875.0,4093,0.2777821422341211
26592323#0,-126146476,4.98860379231257,9.0,48.0,212.0,595.0,1153.0,1906.0,2817.0,3815.0,4908.0,5914.0,10001,0.9011357751179683
92811445#0,292494318#0,5.138178519343394,35.0,227.0,602.0,1159.0,1985.0,2986.0,4189.0,5348.0,6430.0,7369.0,10001,0.8999021351660984
27340399#0,27317814,7.067063255453409,41.0,325.0,964.0,1847.0,3029.0,4184.0,5289.0,6360.0,7249.0,7946.0,10001,0.39111980700196036
-118569836#4,128676656#2,1.8098158827240216,3.0,35.0,148.0,320.0,522.0,700.0,928.0,1188.0,1544.0,2031.0,4606,0.2655809883149611
-192110348#2,-192110350#1,0.6658597069387661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.04446504498746727
200858515#0,126432001#2,0.9667632610120828,4.0,4.0,5.0,10.0,26.0,43.0,64.0,81.0,106.0,140.0,210,0.2582969390531403
24865859#0,199249790,0.84552151452292,1.0,1.0,2.0,3.0,5.0,6.0,7.0,8.0,12.0,16.0,90,0.10036637898781042
184688750,128648701,4.083786230028723,222.0,1204.0,2634.0,3962.0,5075.0,5962.0,6580.0,7071.0,7410.0,7763.0,9641,0.5694263740534312
-94827734#6,-103271294#1,24.84573311273351,1.0,1.0,3.0,36.0,147.0,476.0,1117.0,2058.0,3154.0,4190.0,10001,0.8573783090612697
124810266#0,166716866#0,3.648720184013471,165.0,820.0,1825.0,3233.0,4491.0,5667.0,6786.0,7809.0,8567.0,9081.0,9743,0.21175761387658068
34860256#0,128676656#2,3.764154591681253,60.0,382.0,965.0,1700.0,2594.0,3453.0,4226.0,4897.0,5509.0,6141.0,9990,0.6325084810724358
625321643,142068014#1,23.923712210653445,1.0,1.0,6.0,33.0,195.0,683.0,1598.0,2796.0,3937.0,5114.0,10001,0.8515791567156583
27317814,27374273#1,1.0089528643125394,6.0,8.0,13.0,22.0,27.0,37.0,57.0,93.0,131.0,165.0,259,0.04666895374644551
-121677309,27237324,18.18598413293074,1.0,1.0,2.0,44.0,173.0,609.0,1382.0,2344.0,3483.0,4696.0,10001,0.571826736558118
34491765#0,27931982,17.673481627072025,1.0,1.0,8.0,75.0,340.0,934.0,2016.0,3264.0,4648.0,5934.0,10001,0.644278992734521
191483812#0,27237324,21.23266025794205,1.0,1.0,4.0,24.0,183.0,672.0,1574.0,2801.0,4257.0,5695.0,10001,0.8010988793976025
223345795#3,-612775345#2,12.958379985811996,1.0,5.0,99.0,521.0,1601.0,3001.0,4483.0,5902.0,7147.0,8149.0,10001,0.999060593219014
51081959#0,-603411412,4.837070860403799,16.0,66.0,203.0,505.0,1011.0,1739.0,2570.0,3448.0,4335.0,5158.0,10001,0.7942954547282388
128669220#6,86198184#0,13.173941298594912,1.0,4.0,35.0,182.0,576.0,1220.0,2132.0,3183.0,4314.0,5404.0,10001,0.9334871106455521
-603411412,23645960#0,3.458632871583667,120.0,359.0,863.0,1710.0,2887.0,4295.0,5648.0,6777.0,7680.0,8373.0,9932,0.5319475724215763
28117579#1,27237324,18.9979605244866,1.0,2.0,17.0,133.0,500.0,1285.0,2481.0,3940.0,5458.0,6782.0,10001,0.9251273855792657
-26944473#4,124810266#0,8.165595240183539,1.0,10.0,92.0,329.0,846.0,1685.0,2925.0,4405.0,5917.0,7165.0,10001,0.5262525068032361
126432001#2,200858515#0,1.0216480521827875,2.0,6.0,8.0,9.0,22.0,39.0,61.0,77.0,104.0,132.0,204,0.2582969390531403
-126146476,26801007#2,4.245450580411887,20.0,133.0,457.0,1058.0,1775.0,2656.0,3631.0,4674.0,5864.0,7021.0,10001,0.8215638784787201
110699722,128648701,4.286775182079887,25.0,155.0,576.0,1482.0,2892.0,4711.0,6428.0,7792.0,8736.0,9316.0,10001,0.9744511781186732
166716866#0,50281042,10.505648716136552,1.0,4.0,37.0,228.0,733.0,1593.0,2752.0,4161.0,5576.0,6872.0,10001,0.9454211171631174
122599933#2,22943369,3.621856366517334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.21751263453499836
128665321,22885903#1,1.8126729417863268,26.0,120.0,524.0,1145.0,2091.0,3199.0,4250.0,5303.0,6193.0,6874.0,8098,0.6398303486512891
227764339#0,225105091#1,26.56302921649113,1.0,1.0,6.0,56.0,261.0,682.0,1441.0,2567.0,3854.0,5195.0,10001,0.9546034664639703
32819285#0,-442245186#0,25.08343447466722,1.0,1.0,9.0,105.0,414.0,1154.0,2262.0,3488.0,4776.0,5954.0,10001,0.9971375571907058
27931982,-27635011,3.803523409721159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.11025936895261908
858876401#0,22890785#1,2.8607523303467906,45.0,327.0,797.0,1678.0,2900.0,4337.0,5736.0,6977.0,7910.0,8565.0,9929,0.4730117851418942
-424551716#3,34860256#0,4.92971241971615,9.0,58.0,204.0,506.0,866.0,1393.0,2057.0,2963.0,4134.0,5250.0,10000,0.9964100467044728
-134473594,-424551716#3,4.1812975337801,76.0,474.0,1209.0,2248.0,3486.0,4697.0,5861.0,6876.0,7762.0,8405.0,10001,0.7082896850945697
-27671815,217582008#5,7.941039142649774,2.0,16.0,89.0,295.0,694.0,1299.0,2141.0,3150.0,4285.0,5485.0,10001,0.48237555782351565
-94827734#6,-860424997,26.492133057434128,1.0,2.0,14.0,139.0,548.0,1423.0,2561.0,3825.0,5125.0,6316.0,10001,0.9499843533251794
110699722,-4245346#1,4.528293929055353,29.0,130.0,384.0,939.0,1682.0,2556.0,3499.0,4497.0,5423.0,6262.0,9997,0.7907730914560187
22943369,190502846#3,10.74640187200105,1.0,8.0,49.0,240.0,700.0,1495.0,2585.0,3914.0,5301.0,6543.0,10001,0.8260832697905458
-121677309,876031410#0,3.244928308637384,1340.0,4867.0,6538.0,7544.0,8547.0,9092.0,9400.0,9577.0,9656.0,9684.0,9697,0.07866405821191126
34860256#0,26592323#0,5.1564492729224005,11.0,121.0,408.0,971.0,1670.0,2358.0,2956.0,3482.0,3942.0,4478.0,10000,0.9556665277504865
22890785#1,24164250#2,2.273389387908033,59.0,404.0,1108.0,1871.0,2712.0,3496.0,4279.0,5007.0,5640.0,6192.0,7924,0.31032291596626693
223345795#3,27374273#1,12.266553086366956,1.0,4.0,79.0,494.0,1556.0,3186.0,4897.0,6428.0,7608.0,8511.0,10001,0.8685787324794912
113973904,664645393,2.910582918542941,565.0,2542.0,4244.0,5238.0,5777.0,6129.0,6371.0,6528.0,6622.0,6669.0,6732,0.12178830352324069
23914013#3,100304834#0,1.928594442132525,65.0,244.0,586.0,1401.0,2551.0,3898.0,5169.0,6241.0,7013.0,7591.0,8886,0.7038967910011497
26592323#0,-134473594,3.841744734167811,26.0,203.0,780.0,1767.0,3170.0,4695.0,6074.0,7246.0,8227.0,8894.0,10001,0.6603662595495271
278328412#0,28676913#0,1.161184528673779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3598688657776842
27478669#1,22801764#5,11.320736220976816,1.0,1.0,29.0,214.0,660.0,1430.0,2481.0,3620.0,4790.0,5943.0,10001,0.8882724991732143
-27635011,99440052#0,6.21117044416948,851.0,3263.0,5101.0,6128.0,7395.0,8303.0,8638.0,8687.0,8691.0,8692.0,8692,0.17225403711404788
110699722,22885424#0,3.525962722187785,7.0,94.0,415.0,1046.0,2043.0,3301.0,4637.0,5927.0,7110.0,8102.0,10001,0.6662411551309314
-207814830,227764339#0,3.226174257433429,2.0,50.0,152.0,554.0,1341.0,2052.0,2631.0,3113.0,3373.0,3470.0,3495,0.08023119279999019
144175042#0,122185766#0,0.7018275106324839,2.0,3.0,3.0,3.0,3.0,4.0,6.0,7.0,8.0,10.0,42,0.13787477310444005
-122291185,113973904,12.065861169716424,1.0,9.0,68.0,281.0,721.0,1422.0,2353.0,3410.0,4435.0,5426.0,10001,0.7882942404915886
292494318#0,247815600#0,2.183423131502744,32.0,358.0,968.0,1650.0,2586.0,3193.0,3666.0,3933.0,4008.0,4047.0,4059,0.2742231493363959
